acornsoft,planner,planner,c,19,edu73,u,n,@
acornsoft,stock control,stock,c,19,edu73,u,n,@
unknown,class marks,menu,c,19,edu74,u,n,@
unknown,cakes,cakes,c,19,edu74,u,n,@
unknown,shape matching,shmatch,c,19,edu74,u,n,@
unknown,pattern matching,ptmatch,c,19,edu74,u,n,@
unknown,work matching,wdmatch,c,19,edu74,u,n,@
unknown,parking,parking,c,19,edu74,u,n,@
unknown,vowels,vowels,c,19,edu74,u,n,@
unknown,itteration menu,sflkmnu,c,19,edu75,u,n,@
unknown,gradient menu,gradmnu,c,19,edu75,u,n,@
unknown,area menu,areamnu,c,19,edu75,u,n,@
unknown,limits menu,limmnu,c,19,edu75,u,n,@
unknown,Snowflake menu,snfkmnu,c,19,edu75,u,n,@
unknown,Ceefax emulation,starter,c,19,edu76,u,n,@
unknown,3d structures,3dstrct,c,19,edu10,u,n,@
unknown,new nomenclaturenewnom,,c,19,edu10,u,n,@
unknown,ph titration,phtemp,c,19,edu10,u,n,@
unknown,chopper,dhopper,c,19,edu77,u,n,@
unknown,count,count,c,19,edu77,u,n,@
unknown,Spider & fly,fly,c,19,edu77,u,n,@
unknown,Cat & mouse,cat&mse,c,19,edu77,u,n,@
unknown,mickey mouse balloon,balloon,c,19,edu77,u,n,@
unknown,Add  & sub,Add-sub,c,19,edu77,u,n,@
unknown,Times & div,Mlt-div,c,19,edu77,u,n,@
unknown,garden of flowers,gard,c,19,edu77,u,n,@
unknown,Tree of knowledge,sb,c,19,edu77,u,n,@
unknown,Cornish command,command,c,19,edu77,u,n,@
unknown,helecopter,chopper,c,19,edu77,u,n,@
unknown,Cinderella ,cinders,c,19,edu51,u,n,@
unknown,sizes,sizes,c,19,edu53,u,n,@
unknown,circles,circles,c,19,edu53,u,n,@
unknown,A4 concept kbd,ckedit,c,19,edu79,u,n,@
unknown,CK sequencer,menu,c,19,edu80,u,n,@
unknown,climate,clim1,c,19,edu81,u,n,@
unknown,Coincident Pair Mics,coincmi,c,19,EDU16,u,n,@
unknown,primary colour,colour1,c,19,EDU16,u,n,@
unknown,Switch control pics1,menu,c,19,edu82,u,n,@
unknown,Switch control pics2,menu,c,19,edu83,u,n,@
unknown,Switch control pics2a,menu,c,19,edu84,u,n,@
unknown,Switch control pics3,menu,c,19,edu85,u,n,@
unknown,Switch control pics4,menu,c,19,edu86,u,n,@
unknown,Switch control4,menu,c,19,edu87,u,n,@
unknown,Switch control4d2,menu,c,19,edu88,u,n,@
unknown,Competence Analysis ,Intro,c,19,edu89,u,n,@
unknown,compute a tale#r,!boot,E,19,edu90,u,n,@
unknown,word processer,a.wordpro,c,19,edu91,u,n,@
unknown,wordprocessor help,text1,r,19,edu91,u,n,@
unknown,computer club,text4,r,FC,edu91,u,n,@
unknown,debug help,aidtext,r,FC,edu91,u,n,@
unknown,big text,a.bigpnt,r,FC,edu91,u,n,@
unknown,Disassembler,a.disass,c,19,edu91,u,n,@
unknown,pixel drawings,a.pixels,c,19,edu91,u,n,@
unknown,keyboard practice,keybd,c,19,edu92,u,n,@
unknown,Connect 4,organ,c,19,edu92,u,n,@
unknown,organ music,organ,c,19,edu92,u,n,@
unknown,litter simulation,litter,c,19,edu92,u,n,@
unknown,numbers boxes,boxes,c,19,edu92,u,n,@
unknown,peripherals,periph,c,19,edu92,u,n,@
unknown,Logic gates,logic,c,19,edu93,u,n,@
unknown,Verifier,verify,c,19,edu93,u,n,@
unknown,C&C concrete,c&C,c,19,edu93,u,n,@
unknown,washing machine,wash,c,19,edu93,u,n,@
unknown,ices,ices,c,19,edu25,u,n,@
